DATE,NUM_DAILY_DIED,MA7_NUM_DAILY_DIED,NUM_DAILY_DIED_per_100kpop,MA7_NUM_DAILY_DIED_per_100kpop,REGION_L,REGION_S,REGION_PSGC
2020-11-10,1.0,6.428571428571428,0.01240235131935916,0.07972940133873743,Western Visayas (Region VI),6,PH060000000
2020-11-11,2.0,5.857142857142857,0.02480470263871832,0.07264234344196077,Western Visayas (Region VI),6,PH060000000
2020-11-12,3.0,5.285714285714286,0.03720705395807748,0.06555528554518411,Western Visayas (Region VI),6,PH060000000
2020-11-13,6.0,5.571428571428571,0.07441410791615496,0.06909881449357244,Western Visayas (Region VI),6,PH060000000
2020-11-14,7.0,5.0,0.08681645923551412,0.062011756596795774,Western Visayas (Region VI),6,PH060000000
2020-11-15,7.0,4.428571428571428,0.08681645923551412,0.05492469870001911,Western Visayas (Region VI),6,PH060000000
2020-11-16,5.0,4.428571428571428,0.0620117565967958,0.05492469870001911,Western Visayas (Region VI),6,PH060000000
2020-11-17,2.0,4.571428571428571,0.02480470263871832,0.056696463174213285,Western Visayas (Region VI),6,PH060000000
2020-11-18,6.0,5.142857142857142,0.07441410791615496,0.06378352107098995,Western Visayas (Region VI),6,PH060000000
2020-11-19,10.0,6.142857142857142,0.1240235131935916,0.07618587239034912,Western Visayas (Region VI),6,PH060000000
2020-11-20,5.0,6.0,0.0620117565967958,0.07441410791615494,Western Visayas (Region VI),6,PH060000000
2020-11-21,1.0,5.142857142857142,0.01240235131935916,0.06378352107098995,Western Visayas (Region VI),6,PH060000000
2020-11-22,10.0,5.571428571428571,0.1240235131935916,0.06909881449357244,Western Visayas (Region VI),6,PH060000000
2020-11-23,3.0,5.285714285714286,0.03720705395807748,0.06555528554518411,Western Visayas (Region VI),6,PH060000000
2020-11-24,0.0,5.0,0.0,0.06201175659679578,Western Visayas (Region VI),6,PH060000000
2020-11-25,5.0,4.857142857142857,0.0620117565967958,0.060239992122601616,Western Visayas (Region VI),6,PH060000000
2020-11-26,5.0,4.142857142857142,0.0620117565967958,0.05138116975163078,Western Visayas (Region VI),6,PH060000000
2020-11-27,-23.0,0.14285714285714285,-0.2852540803452607,0.0017717644741941452,Western Visayas (Region VI),6,PH060000000
2020-11-28,8.0,1.1428571428571428,0.09921881055487328,0.014174115793553304,Western Visayas (Region VI),6,PH060000000
2020-11-29,5.0,0.42857142857142855,0.0620117565967958,0.005315293422582476,Western Visayas (Region VI),6,PH060000000
2020-11-30,0.0,0.0,0.0,-2.0816681711721685e-17,Western Visayas (Region VI),6,PH060000000
2020-12-01,-1.0,-0.14285714285714285,-0.01240235131935916,-0.0017717644741941864,Western Visayas (Region VI),6,PH060000000
2020-12-02,1.0,-0.7142857142857142,0.01240235131935916,-0.008858822370970848,Western Visayas (Region VI),6,PH060000000
2020-12-03,1.0,-1.2857142857142856,0.01240235131935916,-0.01594588026774751,Western Visayas (Region VI),6,PH060000000
2020-12-04,8.0,3.142857142857143,0.09921881055487328,0.03897881843227161,Western Visayas (Region VI),6,PH060000000
2020-12-05,0.0,2.0,0.0,0.02480470263871829,Western Visayas (Region VI),6,PH060000000
2020-12-06,12.0,3.0,0.14882821583230993,0.037207053958077455,Western Visayas (Region VI),6,PH060000000
2020-12-07,1.0,3.142857142857143,0.01240235131935916,0.03897881843227163,Western Visayas (Region VI),6,PH060000000
2020-12-08,4.0,3.8571428571428568,0.04960940527743664,0.04783764080324245,Western Visayas (Region VI),6,PH060000000
2020-12-09,0.0,3.714285714285714,0.0,0.04606587632904828,Western Visayas (Region VI),6,PH060000000
2020-12-10,0.0,3.571428571428571,0.0,0.044294111854854115,Western Visayas (Region VI),6,PH060000000
2020-12-11,0.0,2.4285714285714284,0.0,0.03011999606130079,Western Visayas (Region VI),6,PH060000000
2020-12-12,3.0,2.8571428571428568,0.03720705395807748,0.03543528948388328,Western Visayas (Region VI),6,PH060000000
2020-12-13,0.0,1.1428571428571428,0.0,0.014174115793553297,Western Visayas (Region VI),6,PH060000000
2020-12-14,1.0,1.1428571428571428,0.01240235131935916,0.014174115793553297,Western Visayas (Region VI),6,PH060000000
2020-12-15,2.0,0.8571428571428571,0.02480470263871832,0.010630586845164967,Western Visayas (Region VI),6,PH060000000
2020-12-16,5.0,1.5714285714285714,0.0620117565967958,0.019489409216135796,Western Visayas (Region VI),6,PH060000000
2020-12-17,2.0,1.857142857142857,0.02480470263871832,0.023032938164524126,Western Visayas (Region VI),6,PH060000000
2020-12-18,2.0,2.142857142857143,0.02480470263871832,0.026576467112912457,Western Visayas (Region VI),6,PH060000000
2020-12-19,2.0,2.0,0.02480470263871832,0.02480470263871829,Western Visayas (Region VI),6,PH060000000
2020-12-20,0.0,2.0,0.0,0.02480470263871829,Western Visayas (Region VI),6,PH060000000
2020-12-21,1.0,2.0,0.01240235131935916,0.02480470263871829,Western Visayas (Region VI),6,PH060000000
2020-12-22,2.0,2.0,0.02480470263871832,0.02480470263871829,Western Visayas (Region VI),6,PH060000000
2020-12-23,1.0,1.4285714285714284,0.01240235131935916,0.017717644741941627,Western Visayas (Region VI),6,PH060000000
2020-12-24,1.0,1.2857142857142856,0.01240235131935916,0.015945880267747462,Western Visayas (Region VI),6,PH060000000
2020-12-25,3.0,1.4285714285714284,0.03720705395807748,0.01771764474194163,Western Visayas (Region VI),6,PH060000000
2020-12-26,0.0,1.1428571428571428,0.0,0.0141741157935533,Western Visayas (Region VI),6,PH060000000
2020-12-27,0.0,1.1428571428571428,0.0,0.0141741157935533,Western Visayas (Region VI),6,PH060000000
2020-12-28,0.0,1.0,0.0,0.012402351319359135,Western Visayas (Region VI),6,PH060000000
2020-12-29,2.0,1.0,0.02480470263871832,0.012402351319359135,Western Visayas (Region VI),6,PH060000000
2020-12-30,8.0,2.0,0.09921881055487328,0.024804702638718295,Western Visayas (Region VI),6,PH060000000
2020-12-31,3.0,2.2857142857142856,0.03720705395807748,0.028348231587106625,Western Visayas (Region VI),6,PH060000000
2021-01-01,0.0,1.857142857142857,0.0,0.023032938164524126,Western Visayas (Region VI),6,PH060000000
2021-01-02,0.0,1.857142857142857,0.0,0.023032938164524126,Western Visayas (Region VI),6,PH060000000
2021-01-03,0.0,1.857142857142857,0.0,0.023032938164524126,Western Visayas (Region VI),6,PH060000000
2021-01-04,0.0,1.857142857142857,0.0,0.023032938164524126,Western Visayas (Region VI),6,PH060000000
2021-01-05,1.0,1.7142857142857142,0.01240235131935916,0.02126117369032996,Western Visayas (Region VI),6,PH060000000
2021-01-06,1.0,0.7142857142857142,0.01240235131935916,0.008858822370970802,Western Visayas (Region VI),6,PH060000000
2021-01-07,2.0,0.5714285714285714,0.02480470263871832,0.0070870578967766355,Western Visayas (Region VI),6,PH060000000
2021-01-08,1.0,0.7142857142857142,0.01240235131935916,0.008858822370970802,Western Visayas (Region VI),6,PH060000000
2021-01-09,2.0,1.0,0.02480470263871832,0.012402351319359132,Western Visayas (Region VI),6,PH060000000
2021-01-10,1.0,1.1428571428571428,0.01240235131935916,0.014174115793553297,Western Visayas (Region VI),6,PH060000000
2021-01-11,0.0,1.1428571428571428,0.0,0.014174115793553297,Western Visayas (Region VI),6,PH060000000
2021-01-12,3.0,1.4285714285714284,0.03720705395807748,0.017717644741941627,Western Visayas (Region VI),6,PH060000000
2021-01-13,1.0,1.4285714285714284,0.01240235131935916,0.017717644741941627,Western Visayas (Region VI),6,PH060000000
2021-01-14,8.0,2.2857142857142856,0.09921881055487328,0.028348231587106625,Western Visayas (Region VI),6,PH060000000
2021-01-15,5.0,2.8571428571428568,0.0620117565967958,0.03543528948388328,Western Visayas (Region VI),6,PH060000000
2021-01-16,0.0,2.571428571428571,0.0,0.03189176053549495,Western Visayas (Region VI),6,PH060000000
2021-01-17,0.0,2.4285714285714284,0.0,0.03011999606130079,Western Visayas (Region VI),6,PH060000000
2021-01-18,2.0,2.714285714285714,0.02480470263871832,0.03366352500968912,Western Visayas (Region VI),6,PH060000000
2021-01-19,3.0,2.714285714285714,0.03720705395807748,0.03366352500968912,Western Visayas (Region VI),6,PH060000000
2021-01-20,1.0,2.714285714285714,0.01240235131935916,0.03366352500968912,Western Visayas (Region VI),6,PH060000000
2021-01-21,21.0,4.571428571428571,0.26044937770654236,0.05669646317421327,Western Visayas (Region VI),6,PH060000000
2021-01-22,0.0,3.8571428571428568,0.0,0.047837640803242445,Western Visayas (Region VI),6,PH060000000
2021-01-23,0.0,3.8571428571428568,0.0,0.047837640803242445,Western Visayas (Region VI),6,PH060000000
2021-01-24,1.0,4.0,0.01240235131935916,0.04960940527743661,Western Visayas (Region VI),6,PH060000000
2021-01-25,0.0,3.714285714285714,0.0,0.04606587632904828,Western Visayas (Region VI),6,PH060000000
2021-01-26,0.0,3.2857142857142856,0.0,0.040750582906465785,Western Visayas (Region VI),6,PH060000000
2021-01-27,2.0,3.4285714285714284,0.02480470263871832,0.04252234738065996,Western Visayas (Region VI),6,PH060000000
2021-01-28,0.0,0.42857142857142855,0.0,0.0053152934225824755,Western Visayas (Region VI),6,PH060000000
2021-01-29,3.0,0.8571428571428571,0.03720705395807748,0.010630586845164972,Western Visayas (Region VI),6,PH060000000
2021-01-30,0.0,0.8571428571428571,0.0,0.010630586845164972,Western Visayas (Region VI),6,PH060000000
2021-01-31,0.0,0.7142857142857142,0.0,0.008858822370970807,Western Visayas (Region VI),6,PH060000000
2021-02-01,0.0,0.7142857142857142,0.0,0.008858822370970807,Western Visayas (Region VI),6,PH060000000
2021-02-02,0.0,0.7142857142857142,0.0,0.008858822370970807,Western Visayas (Region VI),6,PH060000000
2021-02-03,0.0,0.42857142857142855,0.0,0.005315293422582476,Western Visayas (Region VI),6,PH060000000
2021-02-04,1.0,0.5714285714285714,0.01240235131935916,0.007087057896776642,Western Visayas (Region VI),6,PH060000000
2021-02-05,1.0,0.2857142857142857,0.01240235131935916,0.003543528948388311,Western Visayas (Region VI),6,PH060000000
2021-02-06,2.0,0.5714285714285714,0.02480470263871832,0.007087057896776642,Western Visayas (Region VI),6,PH060000000
2021-02-07,6.0,1.4285714285714284,0.07441410791615496,0.017717644741941638,Western Visayas (Region VI),6,PH060000000
2021-02-08,0.0,1.4285714285714284,0.0,0.017717644741941638,Western Visayas (Region VI),6,PH060000000
2021-02-09,2.0,1.7142857142857142,0.02480470263871832,0.021261173690329968,Western Visayas (Region VI),6,PH060000000
2021-02-10,2.0,2.0,0.02480470263871832,0.0248047026387183,Western Visayas (Region VI),6,PH060000000
2021-02-11,0.0,1.857142857142857,0.0,0.023032938164524133,Western Visayas (Region VI),6,PH060000000
2021-02-12,8.0,2.8571428571428568,0.09921881055487328,0.035435289483883296,Western Visayas (Region VI),6,PH060000000
2021-02-13,3.0,3.0,0.03720705395807748,0.03720705395807746,Western Visayas (Region VI),6,PH060000000
2021-02-14,0.0,2.142857142857143,0.0,0.026576467112912467,Western Visayas (Region VI),6,PH060000000
2021-02-15,1.0,2.2857142857142856,0.01240235131935916,0.028348231587106632,Western Visayas (Region VI),6,PH060000000
2021-02-16,0.0,2.0,0.0,0.024804702638718302,Western Visayas (Region VI),6,PH060000000
2021-02-17,3.0,2.142857142857143,0.03720705395807748,0.026576467112912467,Western Visayas (Region VI),6,PH060000000
2021-02-18,0.0,2.142857142857143,0.0,0.026576467112912467,Western Visayas (Region VI),6,PH060000000
2021-02-19,4.0,1.5714285714285714,0.04960940527743664,0.019489409216135803,Western Visayas (Region VI),6,PH060000000
2021-02-20,8.0,2.2857142857142856,0.09921881055487328,0.028348231587106632,Western Visayas (Region VI),6,PH060000000
2021-02-21,6.0,3.142857142857143,0.07441410791615496,0.03897881843227163,Western Visayas (Region VI),6,PH060000000
2021-02-22,1.0,3.142857142857143,0.01240235131935916,0.03897881843227163,Western Visayas (Region VI),6,PH060000000
2021-02-23,2.0,3.4285714285714284,0.02480470263871832,0.04252234738065996,Western Visayas (Region VI),6,PH060000000
2021-02-24,1.0,3.142857142857143,0.01240235131935916,0.03897881843227163,Western Visayas (Region VI),6,PH060000000
2021-02-25,1.0,3.2857142857142856,0.01240235131935916,0.04075058290646579,Western Visayas (Region VI),6,PH060000000
2021-02-26,1.0,2.8571428571428568,0.01240235131935916,0.035435289483883296,Western Visayas (Region VI),6,PH060000000
2020-04-25,0.0,0.0,0.0,0.0,MIMAROPA (Region IV-B),4B,PH170000000
2020-04-26,0.0,0.0,0.0,0.0,MIMAROPA (Region IV-B),4B,PH170000000
2020-04-27,0.0,0.0,0.0,0.0,MIMAROPA (Region IV-B),4B,PH170000000
2020-04-28,0.0,0.0,0.0,0.0,MIMAROPA (Region IV-B),4B,PH170000000
2020-04-29,0.0,0.0,0.0,0.0,MIMAROPA (Region IV-B),4B,PH170000000
2020-04-30,0.0,0.0,0.0,0.0,MIMAROPA (Region IV-B),4B,PH170000000
2020-05-01,0.0,0.0,0.0,0.0,MIMAROPA (Region IV-B),4B,PH170000000
2020-05-02,0.0,0.0,0.0,0.0,MIMAROPA (Region IV-B),4B,PH170000000
2020-05-03,0.0,0.0,0.0,0.0,MIMAROPA (Region IV-B),4B,PH170000000
2020-05-04,0.0,0.0,0.0,0.0,MIMAROPA (Region IV-B),4B,PH170000000
2020-05-05,1.0,0.14285714285714285,0.03104830513390351,0.0044354721619862154,MIMAROPA (Region IV-B),4B,PH170000000
2020-05-06,-1.0,0.0,-0.03104830513390351,0.0,MIMAROPA (Region IV-B),4B,PH170000000
2020-05-07,0.0,0.0,0.0,0.0,MIMAROPA (Region IV-B),4B,PH170000000
2020-05-08,0.0,0.0,0.0,0.0,MIMAROPA (Region IV-B),4B,PH170000000
2020-05-09,0.0,0.0,0.0,0.0,MIMAROPA (Region IV-B),4B,PH170000000
2020-05-10,0.0,0.0,0.0,0.0,MIMAROPA (Region IV-B),4B,PH170000000
2020-05-11,0.0,0.0,0.0,0.0,MIMAROPA (Region IV-B),4B,PH170000000
2020-05-12,2.0,0.14285714285714285,0.06209661026780702,0.0044354721619862154,MIMAROPA (Region IV-B),4B,PH170000000
2020-05-13,0.0,0.2857142857142857,0.0,0.008870944323972431,MIMAROPA (Region IV-B),4B,PH170000000
2020-05-14,0.0,0.2857142857142857,0.0,0.008870944323972431,MIMAROPA (Region IV-B),4B,PH170000000
2020-05-15,0.0,0.2857142857142857,0.0,0.008870944323972431,MIMAROPA (Region IV-B),4B,PH170000000
2020-05-16,0.0,0.2857142857142857,0.0,0.008870944323972431,MIMAROPA (Region IV-B),4B,PH170000000
2020-05-17,0.0,0.2857142857142857,0.0,0.008870944323972431,MIMAROPA (Region IV-B),4B,PH170000000
2020-05-18,0.0,0.2857142857142857,0.0,0.008870944323972431,MIMAROPA (Region IV-B),4B,PH170000000
2020-05-19,0.0,0.0,0.0,0.0,MIMAROPA (Region IV-B),4B,PH170000000
2020-05-20,0.0,0.0,0.0,0.0,MIMAROPA (Region IV-B),4B,PH170000000
2020-05-21,0.0,0.0,0.0,0.0,MIMAROPA (Region IV-B),4B,PH170000000
2020-05-22,0.0,0.0,0.0,0.0,MIMAROPA (Region IV-B),4B,PH170000000
2020-05-23,0.0,0.0,0.0,0.0,MIMAROPA (Region IV-B),4B,PH170000000
2020-05-24,0.0,0.0,0.0,0.0,MIMAROPA (Region IV-B),4B,PH170000000
2020-05-25,0.0,0.0,0.0,0.0,MIMAROPA (Region IV-B),4B,PH170000000
2020-05-26,0.0,0.0,0.0,0.0,MIMAROPA (Region IV-B),4B,PH170000000
2020-05-27,0.0,0.0,0.0,0.0,MIMAROPA (Region IV-B),4B,PH170000000
2020-05-28,0.0,0.0,0.0,0.0,MIMAROPA (Region IV-B),4B,PH170000000
2020-05-29,0.0,0.0,0.0,0.0,MIMAROPA (Region IV-B),4B,PH170000000
2020-05-30,0.0,0.0,0.0,0.0,MIMAROPA (Region IV-B),4B,PH170000000
2020-05-31,0.0,0.0,0.0,0.0,MIMAROPA (Region IV-B),4B,PH170000000
2020-06-01,0.0,0.0,0.0,0.0,MIMAROPA (Region IV-B),4B,PH170000000
2020-06-02,0.0,0.0,0.0,0.0,MIMAROPA (Region IV-B),4B,PH170000000
2020-06-03,0.0,0.0,0.0,0.0,MIMAROPA (Region IV-B),4B,PH170000000
2020-06-04,0.0,0.0,0.0,0.0,MIMAROPA (Region IV-B),4B,PH170000000
2020-06-05,0.0,0.0,0.0,0.0,MIMAROPA (Region IV-B),4B,PH170000000
2020-06-06,0.0,0.0,0.0,0.0,MIMAROPA (Region IV-B),4B,PH170000000
2020-06-07,0.0,0.0,0.0,0.0,MIMAROPA (Region IV-B),4B,PH170000000
2020-06-08,0.0,0.0,0.0,0.0,MIMAROPA (Region IV-B),4B,PH170000000
2020-06-09,0.0,0.0,0.0,0.0,MIMAROPA (Region IV-B),4B,PH170000000
2020-06-10,0.0,0.0,0.0,0.0,MIMAROPA (Region IV-B),4B,PH170000000
2020-06-11,0.0,0.0,0.0,0.0,MIMAROPA (Region IV-B),4B,PH170000000
2020-06-12,0.0,0.0,0.0,0.0,MIMAROPA (Region IV-B),4B,PH170000000
2020-06-13,0.0,0.0,0.0,0.0,MIMAROPA (Region IV-B),4B,PH170000000
2020-06-14,0.0,0.0,0.0,0.0,MIMAROPA (Region IV-B),4B,PH170000000
2020-06-15,0.0,0.0,0.0,0.0,MIMAROPA (Region IV-B),4B,PH170000000
2020-06-16,0.0,0.0,0.0,0.0,MIMAROPA (Region IV-B),4B,PH170000000
2020-06-17,0.0,0.0,0.0,0.0,MIMAROPA (Region IV-B),4B,PH170000000
2020-06-18,0.0,0.0,0.0,0.0,MIMAROPA (Region IV-B),4B,PH170000000
2020-06-19,0.0,0.0,0.0,0.0,MIMAROPA (Region IV-B),4B,PH170000000
2020-06-20,0.0,0.0,0.0,0.0,MIMAROPA (Region IV-B),4B,PH170000000
2020-06-21,0.0,0.0,0.0,0.0,MIMAROPA (Region IV-B),4B,PH170000000
2020-06-22,0.0,0.0,0.0,0.0,MIMAROPA (Region IV-B),4B,PH170000000
2020-06-23,0.0,0.0,0.0,0.0,MIMAROPA (Region IV-B),4B,PH170000000
2020-06-24,0.0,0.0,0.0,0.0,MIMAROPA (Region IV-B),4B,PH170000000
2020-06-25,0.0,0.0,0.0,0.0,MIMAROPA (Region IV-B),4B,PH170000000
2020-06-26,0.0,0.0,0.0,0.0,MIMAROPA (Region IV-B),4B,PH170000000
2020-06-27,0.0,0.0,0.0,0.0,MIMAROPA (Region IV-B),4B,PH170000000
2020-06-28,0.0,0.0,0.0,0.0,MIMAROPA (Region IV-B),4B,PH170000000
2020-06-29,0.0,0.0,0.0,0.0,MIMAROPA (Region IV-B),4B,PH170000000
2020-06-30,0.0,0.0,0.0,0.0,MIMAROPA (Region IV-B),4B,PH170000000
2020-07-01,0.0,0.0,0.0,0.0,MIMAROPA (Region IV-B),4B,PH170000000
2020-07-02,0.0,0.0,0.0,0.0,MIMAROPA (Region IV-B),4B,PH170000000
2020-07-03,0.0,0.0,0.0,0.0,MIMAROPA (Region IV-B),4B,PH170000000
2020-07-04,0.0,0.0,0.0,0.0,MIMAROPA (Region IV-B),4B,PH170000000
2020-07-05,0.0,0.0,0.0,0.0,MIMAROPA (Region IV-B),4B,PH170000000
2020-07-06,0.0,0.0,0.0,0.0,MIMAROPA (Region IV-B),4B,PH170000000
2020-07-07,0.0,0.0,0.0,0.0,MIMAROPA (Region IV-B),4B,PH170000000
2020-07-08,0.0,0.0,0.0,0.0,MIMAROPA (Region IV-B),4B,PH170000000
2020-07-09,0.0,0.0,0.0,0.0,MIMAROPA (Region IV-B),4B,PH170000000
2020-07-10,0.0,0.0,0.0,0.0,MIMAROPA (Region IV-B),4B,PH170000000
2020-07-11,0.0,0.0,0.0,0.0,MIMAROPA (Region IV-B),4B,PH170000000
2020-07-12,0.0,0.0,0.0,0.0,MIMAROPA (Region IV-B),4B,PH170000000
2020-07-13,0.0,0.0,0.0,0.0,MIMAROPA (Region IV-B),4B,PH170000000
2020-07-14,0.0,0.0,0.0,0.0,MIMAROPA (Region IV-B),4B,PH170000000
2020-07-15,0.0,0.0,0.0,0.0,MIMAROPA (Region IV-B),4B,PH170000000
2020-07-16,0.0,0.0,0.0,0.0,MIMAROPA (Region IV-B),4B,PH170000000
2020-07-17,0.0,0.0,0.0,0.0,MIMAROPA (Region IV-B),4B,PH170000000
2020-07-18,0.0,0.0,0.0,0.0,MIMAROPA (Region IV-B),4B,PH170000000
2020-07-19,0.0,0.0,0.0,0.0,MIMAROPA (Region IV-B),4B,PH170000000
2020-07-20,0.0,0.0,0.0,0.0,MIMAROPA (Region IV-B),4B,PH170000000
2020-07-21,0.0,0.0,0.0,0.0,MIMAROPA (Region IV-B),4B,PH170000000
2020-07-22,0.0,0.0,0.0,0.0,MIMAROPA (Region IV-B),4B,PH170000000
2020-07-23,0.0,0.0,0.0,0.0,MIMAROPA (Region IV-B),4B,PH170000000
2020-07-24,0.0,0.0,0.0,0.0,MIMAROPA (Region IV-B),4B,PH170000000
2020-07-25,0.0,0.0,0.0,0.0,MIMAROPA (Region IV-B),4B,PH170000000
2020-07-26,0.0,0.0,0.0,0.0,MIMAROPA (Region IV-B),4B,PH170000000
2020-07-27,0.0,0.0,0.0,0.0,MIMAROPA (Region IV-B),4B,PH170000000
2020-07-28,0.0,0.0,0.0,0.0,MIMAROPA (Region IV-B),4B,PH170000000
2020-07-29,1.0,0.14285714285714285,0.03104830513390351,0.0044354721619862154,MIMAROPA (Region IV-B),4B,PH170000000
2020-07-30,0.0,0.14285714285714285,0.0,0.0044354721619862154,MIMAROPA (Region IV-B),4B,PH170000000
2020-07-31,1.0,0.2857142857142857,0.03104830513390351,0.008870944323972431,MIMAROPA (Region IV-B),4B,PH170000000
2020-08-01,0.0,0.2857142857142857,0.0,0.008870944323972431,MIMAROPA (Region IV-B),4B,PH170000000
2020-08-02,0.0,0.2857142857142857,0.0,0.008870944323972431,MIMAROPA (Region IV-B),4B,PH170000000
2020-08-03,0.0,0.2857142857142857,0.0,0.008870944323972431,MIMAROPA (Region IV-B),4B,PH170000000
2020-08-04,0.0,0.2857142857142857,0.0,0.008870944323972431,MIMAROPA (Region IV-B),4B,PH170000000
2020-08-05,0.0,0.14285714285714285,0.0,0.0044354721619862154,MIMAROPA (Region IV-B),4B,PH170000000
2020-08-06,0.0,0.14285714285714285,0.0,0.0044354721619862154,MIMAROPA (Region IV-B),4B,PH170000000
2020-08-07,0.0,0.0,0.0,0.0,MIMAROPA (Region IV-B),4B,PH170000000
2020-08-08,0.0,0.0,0.0,0.0,MIMAROPA (Region IV-B),4B,PH170000000
2020-08-09,0.0,0.0,0.0,0.0,MIMAROPA (Region IV-B),4B,PH170000000
2020-08-10,0.0,0.0,0.0,0.0,MIMAROPA (Region IV-B),4B,PH170000000
2020-08-11,0.0,0.0,0.0,0.0,MIMAROPA (Region IV-B),4B,PH170000000
2020-08-12,0.0,0.0,0.0,0.0,MIMAROPA (Region IV-B),4B,PH170000000
2020-08-13,0.0,0.0,0.0,0.0,MIMAROPA (Region IV-B),4B,PH170000000
2020-08-14,0.0,0.0,0.0,0.0,MIMAROPA (Region IV-B),4B,PH170000000
2020-08-15,0.0,0.0,0.0,0.0,MIMAROPA (Region IV-B),4B,PH170000000
2020-08-16,0.0,0.0,0.0,0.0,MIMAROPA (Region IV-B),4B,PH170000000
2020-08-17,0.0,0.0,0.0,0.0,MIMAROPA (Region IV-B),4B,PH170000000
2020-08-18,0.0,0.0,0.0,0.0,MIMAROPA (Region IV-B),4B,PH170000000
2020-08-19,0.0,0.0,0.0,0.0,MIMAROPA (Region IV-B),4B,PH170000000
2020-08-20,0.0,0.0,0.0,0.0,MIMAROPA (Region IV-B),4B,PH170000000
2020-08-21,0.0,0.0,0.0,0.0,MIMAROPA (Region IV-B),4B,PH170000000
2020-08-22,0.0,0.0,0.0,0.0,MIMAROPA (Region IV-B),4B,PH170000000
2020-08-23,0.0,0.0,0.0,0.0,MIMAROPA (Region IV-B),4B,PH170000000
2020-08-24,0.0,0.0,0.0,0.0,MIMAROPA (Region IV-B),4B,PH170000000
2020-08-25,1.0,0.14285714285714285,0.03104830513390351,0.0044354721619862154,MIMAROPA (Region IV-B),4B,PH170000000
2020-08-26,0.0,0.14285714285714285,0.0,0.0044354721619862154,MIMAROPA (Region IV-B),4B,PH170000000
2020-08-27,0.0,0.14285714285714285,0.0,0.0044354721619862154,MIMAROPA (Region IV-B),4B,PH170000000
2020-08-28,0.0,0.14285714285714285,0.0,0.0044354721619862154,MIMAROPA (Region IV-B),4B,PH170000000
2020-08-29,0.0,0.14285714285714285,0.0,0.0044354721619862154,MIMAROPA (Region IV-B),4B,PH170000000
2020-08-30,0.0,0.14285714285714285,0.0,0.0044354721619862154,MIMAROPA (Region IV-B),4B,PH170000000
2020-08-31,0.0,0.14285714285714285,0.0,0.0044354721619862154,MIMAROPA (Region IV-B),4B,PH170000000
2020-09-01,0.0,0.0,0.0,0.0,MIMAROPA (Region IV-B),4B,PH170000000
2020-09-02,0.0,0.0,0.0,0.0,MIMAROPA (Region IV-B),4B,PH170000000
2020-09-03,0.0,0.0,0.0,0.0,MIMAROPA (Region IV-B),4B,PH170000000
2020-09-04,1.0,0.14285714285714285,0.03104830513390351,0.0044354721619862154,MIMAROPA (Region IV-B),4B,PH170000000
2020-09-05,0.0,0.14285714285714285,0.0,0.0044354721619862154,MIMAROPA (Region IV-B),4B,PH170000000
2020-09-06,1.0,0.2857142857142857,0.03104830513390351,0.008870944323972431,MIMAROPA (Region IV-B),4B,PH170000000
2020-09-07,0.0,0.2857142857142857,0.0,0.008870944323972431,MIMAROPA (Region IV-B),4B,PH170000000
2020-09-08,2.0,0.5714285714285714,0.06209661026780702,0.017741888647944862,MIMAROPA (Region IV-B),4B,PH170000000
2020-09-09,1.0,0.7142857142857142,0.03104830513390351,0.022177360809931077,MIMAROPA (Region IV-B),4B,PH170000000
2020-09-10,0.0,0.7142857142857142,0.0,0.022177360809931077,MIMAROPA (Region IV-B),4B,PH170000000
2020-09-11,1.0,0.7142857142857142,0.03104830513390351,0.022177360809931077,MIMAROPA (Region IV-B),4B,PH170000000
2020-09-12,2.0,1.0,0.06209661026780702,0.031048305133903508,MIMAROPA (Region IV-B),4B,PH170000000
2020-09-13,1.0,1.0,0.03104830513390351,0.031048305133903508,MIMAROPA (Region IV-B),4B,PH170000000
2020-09-14,0.0,1.0,0.0,0.031048305133903508,MIMAROPA (Region IV-B),4B,PH170000000
2020-09-15,0.0,0.7142857142857142,0.0,0.022177360809931077,MIMAROPA (Region IV-B),4B,PH170000000
2020-09-16,2.0,0.8571428571428571,0.06209661026780702,0.02661283297191729,MIMAROPA (Region IV-B),4B,PH170000000
2020-09-17,1.0,1.0,0.03104830513390351,0.031048305133903505,MIMAROPA (Region IV-B),4B,PH170000000
2020-09-18,0.0,0.8571428571428571,0.0,0.02661283297191729,MIMAROPA (Region IV-B),4B,PH170000000
2020-09-19,0.0,0.5714285714285714,0.0,0.01774188864794486,MIMAROPA (Region IV-B),4B,PH170000000
2020-09-20,0.0,0.42857142857142855,0.0,0.013306416485958643,MIMAROPA (Region IV-B),4B,PH170000000
2020-09-21,0.0,0.42857142857142855,0.0,0.013306416485958643,MIMAROPA (Region IV-B),4B,PH170000000
2020-09-22,0.0,0.42857142857142855,0.0,0.013306416485958643,MIMAROPA (Region IV-B),4B,PH170000000
2020-09-23,0.0,0.14285714285714285,0.0,0.004435472161986212,MIMAROPA (Region IV-B),4B,PH170000000
2020-09-24,0.0,0.0,0.0,-3.96508223080413e-18,MIMAROPA (Region IV-B),4B,PH170000000
2020-09-25,1.0,0.14285714285714285,0.03104830513390351,0.004435472161986212,MIMAROPA (Region IV-B),4B,PH170000000
2020-09-26,0.0,0.14285714285714285,0.0,0.004435472161986212,MIMAROPA (Region IV-B),4B,PH170000000
