DATE,NUM_ASYMPTOMATIC,NUM_DAILY_ASYMPTOMATIC,MA7_NUM_ASYMPTOMATIC,MA7_NUM_DAILY_ASYMPTOMATIC,NUM_ASYMPTOMATIC_per_100kpop,NUM_DAILY_ASYMPTOMATIC_per_100kpop,MA7_NUM_ASYMPTOMATIC_per_100kpop,MA7_NUM_DAILY_ASYMPTOMATIC_per_100kpop,REGION_L,REGION_S,REGION_PSGC
2020-05-11,2.0,0.0,2.142857142857143,0.0,0.05418944180351476,0.0,0.058060116218051516,0.0,Cagayan Valley (Region II),2,PH020000000
2020-05-12,2.0,0.0,2.0,-0.14285714285714285,0.05418944180351476,0.0,0.054189441803514746,-0.0038706744145367684,Cagayan Valley (Region II),2,PH020000000
2020-05-13,5.0,3.0,2.4285714285714284,0.42857142857142855,0.1354736045087869,0.08128416270527214,0.06580146504712506,0.011612023243610305,Cagayan Valley (Region II),2,PH020000000
2020-05-14,5.0,0.0,2.8571428571428568,0.42857142857142855,0.1354736045087869,0.0,0.07741348829073537,0.011612023243610305,Cagayan Valley (Region II),2,PH020000000
2020-05-15,5.0,0.0,3.2857142857142856,0.42857142857142855,0.1354736045087869,0.0,0.08902551153434568,0.011612023243610305,Cagayan Valley (Region II),2,PH020000000
2020-05-16,5.0,0.0,3.714285714285714,0.42857142857142855,0.1354736045087869,0.0,0.10063753477795598,0.011612023243610305,Cagayan Valley (Region II),2,PH020000000
2020-05-17,5.0,0.0,4.142857142857142,0.42857142857142855,0.1354736045087869,0.0,0.11224955802156629,0.011612023243610305,Cagayan Valley (Region II),2,PH020000000
2020-05-18,4.0,-1.0,4.428571428571428,0.2857142857142857,0.10837888360702952,-0.02709472090175738,0.11999090685063982,0.007741348829073537,Cagayan Valley (Region II),2,PH020000000
2020-05-19,2.0,-2.0,4.428571428571428,0.0,0.05418944180351476,-0.05418944180351476,0.11999090685063982,0.0,Cagayan Valley (Region II),2,PH020000000
2020-05-20,2.0,0.0,4.0,-0.42857142857142855,0.05418944180351476,0.0,0.10837888360702952,-0.011612023243610305,Cagayan Valley (Region II),2,PH020000000
2020-05-21,2.0,0.0,3.571428571428571,-0.42857142857142855,0.05418944180351476,0.0,0.09676686036341921,-0.011612023243610305,Cagayan Valley (Region II),2,PH020000000
2020-05-22,2.0,0.0,3.142857142857143,-0.42857142857142855,0.05418944180351476,0.0,0.0851548371198089,-0.011612023243610305,Cagayan Valley (Region II),2,PH020000000
2020-05-23,2.0,0.0,2.714285714285714,-0.42857142857142855,0.05418944180351476,0.0,0.07354281387619858,-0.011612023243610305,Cagayan Valley (Region II),2,PH020000000
2020-05-24,2.0,0.0,2.2857142857142856,-0.42857142857142855,0.05418944180351476,0.0,0.06193079063258828,-0.011612023243610305,Cagayan Valley (Region II),2,PH020000000
2020-05-25,2.0,0.0,2.0,-0.2857142857142857,0.05418944180351476,0.0,0.05418944180351474,-0.007741348829073537,Cagayan Valley (Region II),2,PH020000000
2020-05-26,2.0,0.0,2.0,0.0,0.05418944180351476,0.0,0.05418944180351474,0.0,Cagayan Valley (Region II),2,PH020000000
2020-05-27,2.0,0.0,2.0,0.0,0.05418944180351476,0.0,0.05418944180351474,0.0,Cagayan Valley (Region II),2,PH020000000
2020-05-28,2.0,0.0,2.0,0.0,0.05418944180351476,0.0,0.05418944180351474,0.0,Cagayan Valley (Region II),2,PH020000000
2020-05-29,2.0,0.0,2.0,0.0,0.05418944180351476,0.0,0.05418944180351474,0.0,Cagayan Valley (Region II),2,PH020000000
2020-05-30,2.0,0.0,2.0,0.0,0.05418944180351476,0.0,0.05418944180351474,0.0,Cagayan Valley (Region II),2,PH020000000
2020-05-31,1.6,-0.4,1.9428571428571426,-0.05714285714285714,0.04335155344281181,-0.010837888360702952,0.05264117203770004,-0.0015482697658147073,Cagayan Valley (Region II),2,PH020000000
2020-06-01,1.2,-0.8,1.8285714285714283,-0.17142857142857146,0.03251366508210886,-0.021675776721405905,0.04954463250607062,-0.004644809297444122,Cagayan Valley (Region II),2,PH020000000
2020-06-02,0.7999999999999998,-1.2000000000000002,1.6571428571428568,-0.3428571428571429,0.0216757767214059,-0.03251366508210886,0.044899823208626496,-0.009289618594888244,Cagayan Valley (Region II),2,PH020000000
2020-06-03,0.3999999999999999,-1.6,1.4285714285714282,-0.5714285714285714,0.01083788836070295,-0.04335155344281181,0.03870674414536767,-0.015482697658147073,Cagayan Valley (Region II),2,PH020000000
2020-06-04,0.0,-2.0,1.1428571428571426,-0.8571428571428571,0.0,-0.05418944180351476,0.03096539531629413,-0.02322404648722061,Cagayan Valley (Region II),2,PH020000000
2020-06-05,0.0,0.0,0.8571428571428569,-0.8571428571428571,0.0,0.0,0.023224046487220595,-0.02322404648722061,Cagayan Valley (Region II),2,PH020000000
2020-06-06,0.0,0.0,0.5714285714285712,-0.8571428571428571,0.0,0.0,0.015482697658147058,-0.02322404648722061,Cagayan Valley (Region II),2,PH020000000
2020-06-07,0.0,0.0,0.3428571428571426,-0.7999999999999999,0.0,0.0,0.009289618594888228,-0.0216757767214059,Cagayan Valley (Region II),2,PH020000000
2020-06-08,0.0,0.0,0.17142857142857115,-0.6857142857142856,0.0,0.0,0.004644809297444106,-0.018579237189776485,Cagayan Valley (Region II),2,PH020000000
2020-06-09,0.0,0.0,0.057142857142856905,-0.5142857142857142,0.0,0.0,0.0015482697658146922,-0.013934427892332363,Cagayan Valley (Region II),2,PH020000000
2020-06-10,0.0,0.0,-2.220446049250313e-16,-0.28571428571428564,0.0,0.0,-1.486905836551549e-17,-0.007741348829073534,Cagayan Valley (Region II),2,PH020000000
