DATE,NUM_SEVERE,NUM_DAILY_SEVERE,MA7_NUM_SEVERE,MA7_NUM_DAILY_SEVERE,NUM_SEVERE_per_100kpop,NUM_DAILY_SEVERE_per_100kpop,MA7_NUM_SEVERE_per_100kpop,MA7_NUM_DAILY_SEVERE_per_100kpop,REGION_L,REGION_S,REGION_PSGC
2020-08-23,1.0,0.0,0.2857142857142857,0.14285714285714285,0.02709472090175738,0.0,0.007741348829073537,0.0038706744145367684,Cagayan Valley (Region II),2,PH020000000
2020-08-24,1.0,0.0,0.42857142857142855,0.14285714285714285,0.02709472090175738,0.0,0.011612023243610305,0.0038706744145367684,Cagayan Valley (Region II),2,PH020000000
2020-08-25,1.0,0.0,0.5714285714285714,0.14285714285714285,0.02709472090175738,0.0,0.015482697658147073,0.0038706744145367684,Cagayan Valley (Region II),2,PH020000000
2020-08-26,0.0,-1.0,0.5714285714285714,0.0,0.0,-0.02709472090175738,0.015482697658147073,0.0,Cagayan Valley (Region II),2,PH020000000
2020-08-27,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.015482697658147073,0.0,Cagayan Valley (Region II),2,PH020000000
2020-08-28,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.015482697658147073,0.0,Cagayan Valley (Region II),2,PH020000000
2020-08-29,0.0,0.0,0.42857142857142855,-0.14285714285714285,0.0,0.0,0.011612023243610305,-0.0038706744145367684,Cagayan Valley (Region II),2,PH020000000
2020-08-30,0.0,0.0,0.2857142857142857,-0.14285714285714285,0.0,0.0,0.007741348829073537,-0.0038706744145367684,Cagayan Valley (Region II),2,PH020000000
2020-08-31,0.0,0.0,0.14285714285714285,-0.14285714285714285,0.0,0.0,0.0038706744145367684,-0.0038706744145367684,Cagayan Valley (Region II),2,PH020000000
2020-09-01,0.0,0.0,0.0,-0.14285714285714285,0.0,0.0,0.0,-0.0038706744145367684,Cagayan Valley (Region II),2,PH020000000
2020-09-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cagayan Valley (Region II),2,PH020000000
2020-09-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cagayan Valley (Region II),2,PH020000000
2020-09-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cagayan Valley (Region II),2,PH020000000
2020-09-05,2.0,2.0,0.2857142857142857,0.2857142857142857,0.05418944180351476,0.05418944180351476,0.007741348829073537,0.007741348829073537,Cagayan Valley (Region II),2,PH020000000
2020-09-06,2.0,0.0,0.5714285714285714,0.2857142857142857,0.05418944180351476,0.0,0.015482697658147073,0.007741348829073537,Cagayan Valley (Region II),2,PH020000000
2020-09-07,2.0,0.0,0.8571428571428571,0.2857142857142857,0.05418944180351476,0.0,0.02322404648722061,0.007741348829073537,Cagayan Valley (Region II),2,PH020000000
2020-09-08,2.0,0.0,1.1428571428571428,0.2857142857142857,0.05418944180351476,0.0,0.030965395316294147,0.007741348829073537,Cagayan Valley (Region II),2,PH020000000
2020-09-09,2.0,0.0,1.4285714285714284,0.2857142857142857,0.05418944180351476,0.0,0.038706744145367684,0.007741348829073537,Cagayan Valley (Region II),2,PH020000000
2020-09-10,2.0,0.0,1.7142857142857142,0.2857142857142857,0.05418944180351476,0.0,0.04644809297444122,0.007741348829073537,Cagayan Valley (Region II),2,PH020000000
2020-09-11,2.0,0.0,2.0,0.2857142857142857,0.05418944180351476,0.0,0.05418944180351476,0.007741348829073537,Cagayan Valley (Region II),2,PH020000000
2020-09-12,2.0,0.0,2.0,0.0,0.05418944180351476,0.0,0.05418944180351476,0.0,Cagayan Valley (Region II),2,PH020000000
2020-09-13,2.0,0.0,2.0,0.0,0.05418944180351476,0.0,0.05418944180351476,0.0,Cagayan Valley (Region II),2,PH020000000
2020-09-14,2.0,0.0,2.0,0.0,0.05418944180351476,0.0,0.05418944180351476,0.0,Cagayan Valley (Region II),2,PH020000000
2020-09-15,2.0,0.0,2.0,0.0,0.05418944180351476,0.0,0.05418944180351476,0.0,Cagayan Valley (Region II),2,PH020000000
2020-09-16,2.0,0.0,2.0,0.0,0.05418944180351476,0.0,0.05418944180351476,0.0,Cagayan Valley (Region II),2,PH020000000
2020-09-17,2.0,0.0,2.0,0.0,0.05418944180351476,0.0,0.05418944180351476,0.0,Cagayan Valley (Region II),2,PH020000000
2020-09-18,1.0,-1.0,1.857142857142857,-0.14285714285714285,0.02709472090175738,-0.02709472090175738,0.05031876738897798,-0.0038706744145367684,Cagayan Valley (Region II),2,PH020000000
2020-09-19,2.0,1.0,1.857142857142857,0.0,0.05418944180351476,0.02709472090175738,0.05031876738897798,0.0,Cagayan Valley (Region II),2,PH020000000
2020-09-20,2.0,0.0,1.857142857142857,0.0,0.05418944180351476,0.0,0.05031876738897798,0.0,Cagayan Valley (Region II),2,PH020000000
2020-09-21,2.0,0.0,1.857142857142857,0.0,0.05418944180351476,0.0,0.05031876738897798,0.0,Cagayan Valley (Region II),2,PH020000000
2020-09-22,2.0,0.0,1.857142857142857,0.0,0.05418944180351476,0.0,0.05031876738897798,0.0,Cagayan Valley (Region II),2,PH020000000
2020-09-23,2.0,0.0,1.857142857142857,0.0,0.05418944180351476,0.0,0.05031876738897798,0.0,Cagayan Valley (Region II),2,PH020000000
2020-09-24,2.0,0.0,1.857142857142857,0.0,0.05418944180351476,0.0,0.05031876738897798,0.0,Cagayan Valley (Region II),2,PH020000000
2020-09-25,2.0,0.0,2.0,0.14285714285714285,0.05418944180351476,0.0,0.054189441803514746,0.0038706744145367684,Cagayan Valley (Region II),2,PH020000000
2020-09-26,2.0,0.0,2.0,0.0,0.05418944180351476,0.0,0.054189441803514746,0.0,Cagayan Valley (Region II),2,PH020000000
2020-09-27,2.0,0.0,2.0,0.0,0.05418944180351476,0.0,0.054189441803514746,0.0,Cagayan Valley (Region II),2,PH020000000
2020-09-28,2.0,0.0,2.0,0.0,0.05418944180351476,0.0,0.054189441803514746,0.0,Cagayan Valley (Region II),2,PH020000000
2020-09-29,2.0,0.0,2.0,0.0,0.05418944180351476,0.0,0.054189441803514746,0.0,Cagayan Valley (Region II),2,PH020000000
2020-09-30,2.0,0.0,2.0,0.0,0.05418944180351476,0.0,0.054189441803514746,0.0,Cagayan Valley (Region II),2,PH020000000
2020-10-01,2.0,0.0,2.0,0.0,0.05418944180351476,0.0,0.054189441803514746,0.0,Cagayan Valley (Region II),2,PH020000000
2020-10-02,2.0,0.0,2.0,0.0,0.05418944180351476,0.0,0.054189441803514746,0.0,Cagayan Valley (Region II),2,PH020000000
2020-10-03,2.0,0.0,2.0,0.0,0.05418944180351476,0.0,0.054189441803514746,0.0,Cagayan Valley (Region II),2,PH020000000
2020-10-04,2.0,0.0,2.0,0.0,0.05418944180351476,0.0,0.054189441803514746,0.0,Cagayan Valley (Region II),2,PH020000000
2020-10-05,2.0,0.0,2.0,0.0,0.05418944180351476,0.0,0.054189441803514746,0.0,Cagayan Valley (Region II),2,PH020000000
2020-10-06,2.0,0.0,2.0,0.0,0.05418944180351476,0.0,0.054189441803514746,0.0,Cagayan Valley (Region II),2,PH020000000
2020-10-07,2.0,0.0,2.0,0.0,0.05418944180351476,0.0,0.054189441803514746,0.0,Cagayan Valley (Region II),2,PH020000000
2020-10-08,2.0,0.0,2.0,0.0,0.05418944180351476,0.0,0.054189441803514746,0.0,Cagayan Valley (Region II),2,PH020000000
2020-10-09,0.0,-2.0,1.7142857142857142,-0.2857142857142857,0.0,-0.05418944180351476,0.04644809297444121,-0.007741348829073537,Cagayan Valley (Region II),2,PH020000000
2020-10-10,0.0,0.0,1.4285714285714284,-0.2857142857142857,0.0,0.0,0.03870674414536768,-0.007741348829073537,Cagayan Valley (Region II),2,PH020000000
2020-10-11,0.0,0.0,1.1428571428571428,-0.2857142857142857,0.0,0.0,0.03096539531629414,-0.007741348829073537,Cagayan Valley (Region II),2,PH020000000
2020-10-12,0.0,0.0,0.8571428571428571,-0.2857142857142857,0.0,0.0,0.023224046487220602,-0.007741348829073537,Cagayan Valley (Region II),2,PH020000000
2020-10-13,0.0,0.0,0.5714285714285714,-0.2857142857142857,0.0,0.0,0.015482697658147065,-0.007741348829073537,Cagayan Valley (Region II),2,PH020000000
2020-10-14,0.0,0.0,0.2857142857142857,-0.2857142857142857,0.0,0.0,0.007741348829073529,-0.007741348829073537,Cagayan Valley (Region II),2,PH020000000
2020-10-15,0.0,0.0,0.0,-0.2857142857142857,0.0,0.0,-7.93016446160826e-18,-0.007741348829073537,Cagayan Valley (Region II),2,PH020000000
2020-10-16,0.0,0.0,0.0,0.0,0.0,0.0,-7.93016446160826e-18,0.0,Cagayan Valley (Region II),2,PH020000000
2020-10-17,0.0,0.0,0.0,0.0,0.0,0.0,-7.93016446160826e-18,0.0,Cagayan Valley (Region II),2,PH020000000
2020-10-18,0.0,0.0,0.0,0.0,0.0,0.0,-7.93016446160826e-18,0.0,Cagayan Valley (Region II),2,PH020000000
2020-10-19,0.0,0.0,0.0,0.0,0.0,0.0,-7.93016446160826e-18,0.0,Cagayan Valley (Region II),2,PH020000000
2020-10-20,0.0,0.0,0.0,0.0,0.0,0.0,-7.93016446160826e-18,0.0,Cagayan Valley (Region II),2,PH020000000
2020-10-21,0.0,0.0,0.0,0.0,0.0,0.0,-7.93016446160826e-18,0.0,Cagayan Valley (Region II),2,PH020000000
2020-10-22,0.0,0.0,0.0,0.0,0.0,0.0,-7.93016446160826e-18,0.0,Cagayan Valley (Region II),2,PH020000000
2020-10-23,0.0,0.0,0.0,0.0,0.0,0.0,-7.93016446160826e-18,0.0,Cagayan Valley (Region II),2,PH020000000
2020-10-24,0.0,0.0,0.0,0.0,0.0,0.0,-7.93016446160826e-18,0.0,Cagayan Valley (Region II),2,PH020000000
2020-10-25,0.0,0.0,0.0,0.0,0.0,0.0,-7.93016446160826e-18,0.0,Cagayan Valley (Region II),2,PH020000000
2020-10-26,0.0,0.0,0.0,0.0,0.0,0.0,-7.93016446160826e-18,0.0,Cagayan Valley (Region II),2,PH020000000
2020-10-27,0.0,0.0,0.0,0.0,0.0,0.0,-7.93016446160826e-18,0.0,Cagayan Valley (Region II),2,PH020000000
2020-10-28,0.0,0.0,0.0,0.0,0.0,0.0,-7.93016446160826e-18,0.0,Cagayan Valley (Region II),2,PH020000000
2020-10-29,0.0,0.0,0.0,0.0,0.0,0.0,-7.93016446160826e-18,0.0,Cagayan Valley (Region II),2,PH020000000
2020-10-30,0.0,0.0,0.0,0.0,0.0,0.0,-7.93016446160826e-18,0.0,Cagayan Valley (Region II),2,PH020000000
2020-10-31,0.0,0.0,0.0,0.0,0.0,0.0,-7.93016446160826e-18,0.0,Cagayan Valley (Region II),2,PH020000000
2020-11-01,0.0,0.0,0.0,0.0,0.0,0.0,-7.93016446160826e-18,0.0,Cagayan Valley (Region II),2,PH020000000
2020-11-02,0.0,0.0,0.0,0.0,0.0,0.0,-7.93016446160826e-18,0.0,Cagayan Valley (Region II),2,PH020000000
2020-11-03,0.0,0.0,0.0,0.0,0.0,0.0,-7.93016446160826e-18,0.0,Cagayan Valley (Region II),2,PH020000000
2020-11-04,0.0,0.0,0.0,0.0,0.0,0.0,-7.93016446160826e-18,0.0,Cagayan Valley (Region II),2,PH020000000
2020-11-05,0.0,0.0,0.0,0.0,0.0,0.0,-7.93016446160826e-18,0.0,Cagayan Valley (Region II),2,PH020000000
2020-11-06,0.0,0.0,0.0,0.0,0.0,0.0,-7.93016446160826e-18,0.0,Cagayan Valley (Region II),2,PH020000000
2020-11-07,0.0,0.0,0.0,0.0,0.0,0.0,-7.93016446160826e-18,0.0,Cagayan Valley (Region II),2,PH020000000
2020-11-08,0.0,0.0,0.0,0.0,0.0,0.0,-7.93016446160826e-18,0.0,Cagayan Valley (Region II),2,PH020000000
2020-11-09,0.0,0.0,0.0,0.0,0.0,0.0,-7.93016446160826e-18,0.0,Cagayan Valley (Region II),2,PH020000000
2020-11-10,0.0,0.0,0.0,0.0,0.0,0.0,-7.93016446160826e-18,0.0,Cagayan Valley (Region II),2,PH020000000
2020-11-11,0.0,0.0,0.0,0.0,0.0,0.0,-7.93016446160826e-18,0.0,Cagayan Valley (Region II),2,PH020000000
2020-11-12,0.0,0.0,0.0,0.0,0.0,0.0,-7.93016446160826e-18,0.0,Cagayan Valley (Region II),2,PH020000000
2020-11-13,0.0,0.0,0.0,0.0,0.0,0.0,-7.93016446160826e-18,0.0,Cagayan Valley (Region II),2,PH020000000
2020-11-14,0.0,0.0,0.0,0.0,0.0,0.0,-7.93016446160826e-18,0.0,Cagayan Valley (Region II),2,PH020000000
2020-11-15,0.0,0.0,0.0,0.0,0.0,0.0,-7.93016446160826e-18,0.0,Cagayan Valley (Region II),2,PH020000000
2020-11-16,0.0,0.0,0.0,0.0,0.0,0.0,-7.93016446160826e-18,0.0,Cagayan Valley (Region II),2,PH020000000
2020-11-17,0.0,0.0,0.0,0.0,0.0,0.0,-7.93016446160826e-18,0.0,Cagayan Valley (Region II),2,PH020000000
2020-11-18,0.0,0.0,0.0,0.0,0.0,0.0,-7.93016446160826e-18,0.0,Cagayan Valley (Region II),2,PH020000000
2020-11-19,0.0,0.0,0.0,0.0,0.0,0.0,-7.93016446160826e-18,0.0,Cagayan Valley (Region II),2,PH020000000
2020-11-20,0.0,0.0,0.0,0.0,0.0,0.0,-7.93016446160826e-18,0.0,Cagayan Valley (Region II),2,PH020000000
2020-11-21,0.0,0.0,0.0,0.0,0.0,0.0,-7.93016446160826e-18,0.0,Cagayan Valley (Region II),2,PH020000000
2020-11-22,0.0,0.0,0.0,0.0,0.0,0.0,-7.93016446160826e-18,0.0,Cagayan Valley (Region II),2,PH020000000
2020-11-23,0.0,0.0,0.0,0.0,0.0,0.0,-7.93016446160826e-18,0.0,Cagayan Valley (Region II),2,PH020000000
2020-11-24,0.0,0.0,0.0,0.0,0.0,0.0,-7.93016446160826e-18,0.0,Cagayan Valley (Region II),2,PH020000000
2020-11-25,0.0,0.0,0.0,0.0,0.0,0.0,-7.93016446160826e-18,0.0,Cagayan Valley (Region II),2,PH020000000
2020-11-26,0.0,0.0,0.0,0.0,0.0,0.0,-7.93016446160826e-18,0.0,Cagayan Valley (Region II),2,PH020000000
2020-11-27,0.0,0.0,0.0,0.0,0.0,0.0,-7.93016446160826e-18,0.0,Cagayan Valley (Region II),2,PH020000000
2020-11-28,0.0,0.0,0.0,0.0,0.0,0.0,-7.93016446160826e-18,0.0,Cagayan Valley (Region II),2,PH020000000
2020-11-29,0.0,0.0,0.0,0.0,0.0,0.0,-7.93016446160826e-18,0.0,Cagayan Valley (Region II),2,PH020000000
2020-11-30,0.0,0.0,0.0,0.0,0.0,0.0,-7.93016446160826e-18,0.0,Cagayan Valley (Region II),2,PH020000000
2020-12-01,0.0,0.0,0.0,0.0,0.0,0.0,-7.93016446160826e-18,0.0,Cagayan Valley (Region II),2,PH020000000
2020-12-02,0.0,0.0,0.0,0.0,0.0,0.0,-7.93016446160826e-18,0.0,Cagayan Valley (Region II),2,PH020000000
2020-12-03,0.0,0.0,0.0,0.0,0.0,0.0,-7.93016446160826e-18,0.0,Cagayan Valley (Region II),2,PH020000000
2020-12-04,0.0,0.0,0.0,0.0,0.0,0.0,-7.93016446160826e-18,0.0,Cagayan Valley (Region II),2,PH020000000
2020-12-05,0.0,0.0,0.0,0.0,0.0,0.0,-7.93016446160826e-18,0.0,Cagayan Valley (Region II),2,PH020000000
2020-12-06,0.0,0.0,0.0,0.0,0.0,0.0,-7.93016446160826e-18,0.0,Cagayan Valley (Region II),2,PH020000000
2020-12-07,0.0,0.0,0.0,0.0,0.0,0.0,-7.93016446160826e-18,0.0,Cagayan Valley (Region II),2,PH020000000
2020-12-08,0.0,0.0,0.0,0.0,0.0,0.0,-7.93016446160826e-18,0.0,Cagayan Valley (Region II),2,PH020000000
2020-12-09,0.0,0.0,0.0,0.0,0.0,0.0,-7.93016446160826e-18,0.0,Cagayan Valley (Region II),2,PH020000000
2020-12-10,0.0,0.0,0.0,0.0,0.0,0.0,-7.93016446160826e-18,0.0,Cagayan Valley (Region II),2,PH020000000
2020-12-11,0.0,0.0,0.0,0.0,0.0,0.0,-7.93016446160826e-18,0.0,Cagayan Valley (Region II),2,PH020000000
2020-12-12,1.0,1.0,0.14285714285714285,0.14285714285714285,0.02709472090175738,0.02709472090175738,0.0038706744145367605,0.0038706744145367684,Cagayan Valley (Region II),2,PH020000000
2020-12-13,1.0,0.0,0.2857142857142857,0.14285714285714285,0.02709472090175738,0.0,0.007741348829073529,0.0038706744145367684,Cagayan Valley (Region II),2,PH020000000
2020-12-14,1.0,0.0,0.42857142857142855,0.14285714285714285,0.02709472090175738,0.0,0.011612023243610298,0.0038706744145367684,Cagayan Valley (Region II),2,PH020000000
2020-12-15,1.0,0.0,0.5714285714285714,0.14285714285714285,0.02709472090175738,0.0,0.015482697658147065,0.0038706744145367684,Cagayan Valley (Region II),2,PH020000000
2020-12-16,1.0,0.0,0.7142857142857142,0.14285714285714285,0.02709472090175738,0.0,0.019353372072683835,0.0038706744145367684,Cagayan Valley (Region II),2,PH020000000
2020-12-17,1.0,0.0,0.8571428571428571,0.14285714285714285,0.02709472090175738,0.0,0.023224046487220602,0.0038706744145367684,Cagayan Valley (Region II),2,PH020000000
2020-12-18,1.0,0.0,1.0,0.14285714285714285,0.02709472090175738,0.0,0.02709472090175737,0.0038706744145367684,Cagayan Valley (Region II),2,PH020000000
2020-12-19,1.0,0.0,1.0,0.0,0.02709472090175738,0.0,0.02709472090175737,0.0,Cagayan Valley (Region II),2,PH020000000
2020-12-20,1.0,0.0,1.0,0.0,0.02709472090175738,0.0,0.02709472090175737,0.0,Cagayan Valley (Region II),2,PH020000000
2020-12-21,1.0,0.0,1.0,0.0,0.02709472090175738,0.0,0.02709472090175737,0.0,Cagayan Valley (Region II),2,PH020000000
2020-12-22,1.0,0.0,1.0,0.0,0.02709472090175738,0.0,0.02709472090175737,0.0,Cagayan Valley (Region II),2,PH020000000
2020-12-23,0.0,-1.0,0.8571428571428571,-0.14285714285714285,0.0,-0.02709472090175738,0.023224046487220602,-0.0038706744145367684,Cagayan Valley (Region II),2,PH020000000
2020-12-24,1.0,1.0,0.8571428571428571,0.0,0.02709472090175738,0.02709472090175738,0.023224046487220602,0.0,Cagayan Valley (Region II),2,PH020000000
2020-12-25,1.0,0.0,0.8571428571428571,0.0,0.02709472090175738,0.0,0.023224046487220602,0.0,Cagayan Valley (Region II),2,PH020000000
2020-12-26,1.0,0.0,0.8571428571428571,0.0,0.02709472090175738,0.0,0.023224046487220602,0.0,Cagayan Valley (Region II),2,PH020000000
2020-12-27,1.0,0.0,0.8571428571428571,0.0,0.02709472090175738,0.0,0.023224046487220602,0.0,Cagayan Valley (Region II),2,PH020000000
2020-12-28,2.0,1.0,1.0,0.14285714285714285,0.05418944180351476,0.02709472090175738,0.02709472090175737,0.0038706744145367684,Cagayan Valley (Region II),2,PH020000000
2020-12-29,2.0,0.0,1.1428571428571428,0.14285714285714285,0.05418944180351476,0.0,0.03096539531629414,0.0038706744145367684,Cagayan Valley (Region II),2,PH020000000
2020-12-30,2.0,0.0,1.4285714285714284,0.2857142857142857,0.05418944180351476,0.0,0.03870674414536768,0.007741348829073537,Cagayan Valley (Region II),2,PH020000000
2020-12-31,2.0,0.0,1.5714285714285714,0.14285714285714285,0.05418944180351476,0.0,0.04257741855990444,0.0038706744145367684,Cagayan Valley (Region II),2,PH020000000
2021-01-01,2.0,0.0,1.7142857142857142,0.14285714285714285,0.05418944180351476,0.0,0.046448092974441205,0.0038706744145367684,Cagayan Valley (Region II),2,PH020000000
2021-01-02,2.0,0.0,1.857142857142857,0.14285714285714285,0.05418944180351476,0.0,0.05031876738897797,0.0038706744145367684,Cagayan Valley (Region II),2,PH020000000
2021-01-03,2.0,0.0,2.0,0.14285714285714285,0.05418944180351476,0.0,0.05418944180351473,0.0038706744145367684,Cagayan Valley (Region II),2,PH020000000
2021-01-04,2.0,0.0,2.0,0.0,0.05418944180351476,0.0,0.05418944180351473,0.0,Cagayan Valley (Region II),2,PH020000000
2021-01-05,2.0,0.0,2.0,0.0,0.05418944180351476,0.0,0.05418944180351473,0.0,Cagayan Valley (Region II),2,PH020000000
2021-01-06,2.0,0.0,2.0,0.0,0.05418944180351476,0.0,0.05418944180351473,0.0,Cagayan Valley (Region II),2,PH020000000
2021-01-07,2.0,0.0,2.0,0.0,0.05418944180351476,0.0,0.05418944180351473,0.0,Cagayan Valley (Region II),2,PH020000000
2021-01-08,2.0,0.0,2.0,0.0,0.05418944180351476,0.0,0.05418944180351473,0.0,Cagayan Valley (Region II),2,PH020000000
2021-01-09,2.0,0.0,2.0,0.0,0.05418944180351476,0.0,0.05418944180351473,0.0,Cagayan Valley (Region II),2,PH020000000
2021-01-10,2.0,0.0,2.0,0.0,0.05418944180351476,0.0,0.05418944180351473,0.0,Cagayan Valley (Region II),2,PH020000000
2021-01-11,2.0,0.0,2.0,0.0,0.05418944180351476,0.0,0.05418944180351473,0.0,Cagayan Valley (Region II),2,PH020000000
2021-01-12,2.0,0.0,2.0,0.0,0.05418944180351476,0.0,0.05418944180351473,0.0,Cagayan Valley (Region II),2,PH020000000
2021-01-13,0.0,-2.0,1.7142857142857142,-0.2857142857142857,0.0,-0.05418944180351476,0.0464480929744412,-0.007741348829073537,Cagayan Valley (Region II),2,PH020000000
2021-01-14,0.0,0.0,1.4285714285714284,-0.2857142857142857,0.0,0.0,0.03870674414536766,-0.007741348829073537,Cagayan Valley (Region II),2,PH020000000
2021-01-15,0.0,0.0,1.1428571428571428,-0.2857142857142857,0.0,0.0,0.030965395316294123,-0.007741348829073537,Cagayan Valley (Region II),2,PH020000000
2021-01-16,2.0,2.0,1.1428571428571428,0.0,0.05418944180351476,0.05418944180351476,0.030965395316294123,0.0,Cagayan Valley (Region II),2,PH020000000
2021-01-17,2.0,0.0,1.1428571428571428,0.0,0.05418944180351476,0.0,0.030965395316294123,0.0,Cagayan Valley (Region II),2,PH020000000
2021-01-18,2.0,0.0,1.1428571428571428,0.0,0.05418944180351476,0.0,0.030965395316294123,0.0,Cagayan Valley (Region II),2,PH020000000
2021-01-19,1.0,-1.0,1.0,-0.14285714285714285,0.02709472090175738,-0.02709472090175738,0.027094720901757356,-0.0038706744145367684,Cagayan Valley (Region II),2,PH020000000
2021-01-20,0.0,-1.0,1.0,0.0,0.0,-0.02709472090175738,0.027094720901757356,0.0,Cagayan Valley (Region II),2,PH020000000
2021-01-21,0.0,0.0,1.0,0.0,0.0,0.0,0.027094720901757356,0.0,Cagayan Valley (Region II),2,PH020000000
2021-01-22,0.0,0.0,1.0,0.0,0.0,0.0,0.027094720901757356,0.0,Cagayan Valley (Region II),2,PH020000000
2021-01-23,0.0,0.0,0.7142857142857142,-0.2857142857142857,0.0,0.0,0.019353372072683818,-0.007741348829073537,Cagayan Valley (Region II),2,PH020000000
2021-01-24,0.0,0.0,0.42857142857142855,-0.2857142857142857,0.0,0.0,0.01161202324361028,-0.007741348829073537,Cagayan Valley (Region II),2,PH020000000
2021-01-25,0.0,0.0,0.14285714285714285,-0.2857142857142857,0.0,0.0,0.0038706744145367445,-0.007741348829073537,Cagayan Valley (Region II),2,PH020000000
2021-01-26,0.0,0.0,0.0,-0.14285714285714285,0.0,0.0,-2.3790493384824782e-17,-0.0038706744145367684,Cagayan Valley (Region II),2,PH020000000
2021-01-27,4.0,4.0,0.5714285714285714,0.5714285714285714,0.10837888360702952,0.10837888360702952,0.01548269765814705,0.015482697658147073,Cagayan Valley (Region II),2,PH020000000
2021-01-28,6.0,2.0,1.4285714285714284,0.8571428571428571,0.16256832541054428,0.05418944180351476,0.03870674414536766,0.02322404648722061,Cagayan Valley (Region II),2,PH020000000
2021-01-29,6.0,0.0,2.2857142857142856,0.8571428571428571,0.16256832541054428,0.0,0.06193079063258827,0.02322404648722061,Cagayan Valley (Region II),2,PH020000000
2021-01-30,6.0,0.0,3.142857142857143,0.8571428571428571,0.16256832541054428,0.0,0.08515483711980888,0.02322404648722061,Cagayan Valley (Region II),2,PH020000000
2021-01-31,6.0,0.0,4.0,0.8571428571428571,0.16256832541054428,0.0,0.10837888360702949,0.02322404648722061,Cagayan Valley (Region II),2,PH020000000
2021-02-01,7.0,1.0,5.0,1.0,0.18966304631230166,0.02709472090175738,0.13547360450878687,0.02709472090175738,Cagayan Valley (Region II),2,PH020000000
2021-02-02,7.0,0.0,6.0,1.0,0.18966304631230166,0.0,0.16256832541054425,0.02709472090175738,Cagayan Valley (Region II),2,PH020000000
2021-02-03,8.0,1.0,6.571428571428571,0.5714285714285714,0.21675776721405904,0.02709472090175738,0.17805102306869136,0.015482697658147073,Cagayan Valley (Region II),2,PH020000000
2021-02-04,9.0,1.0,7.0,0.42857142857142855,0.24385248811581642,0.02709472090175738,0.18966304631230163,0.011612023243610305,Cagayan Valley (Region II),2,PH020000000
2021-02-05,9.0,0.0,7.428571428571428,0.42857142857142855,0.24385248811581642,0.0,0.20127506955591193,0.011612023243610305,Cagayan Valley (Region II),2,PH020000000
2021-02-06,9.0,0.0,7.857142857142857,0.42857142857142855,0.24385248811581642,0.0,0.21288709279952223,0.011612023243610305,Cagayan Valley (Region II),2,PH020000000
2021-02-07,9.0,0.0,8.285714285714285,0.42857142857142855,0.24385248811581642,0.0,0.22449911604313252,0.011612023243610305,Cagayan Valley (Region II),2,PH020000000
2021-02-08,9.0,0.0,8.571428571428571,0.2857142857142857,0.24385248811581642,0.0,0.23224046487220606,0.007741348829073537,Cagayan Valley (Region II),2,PH020000000
2021-02-09,9.0,0.0,8.857142857142856,0.2857142857142857,0.24385248811581642,0.0,0.23998181370127958,0.007741348829073537,Cagayan Valley (Region II),2,PH020000000
2021-02-10,10.0,1.0,9.142857142857142,0.2857142857142857,0.2709472090175738,0.02709472090175738,0.24772316253035312,0.007741348829073537,Cagayan Valley (Region II),2,PH020000000
2021-02-11,10.0,0.0,9.285714285714285,0.14285714285714285,0.2709472090175738,0.0,0.25159383694488985,0.0038706744145367684,Cagayan Valley (Region II),2,PH020000000
2021-02-12,10.0,0.0,9.428571428571429,0.14285714285714285,0.2709472090175738,0.0,0.25546451135942666,0.0038706744145367684,Cagayan Valley (Region II),2,PH020000000
2021-02-13,14.0,4.0,10.142857142857142,0.7142857142857142,0.3793260926246033,0.10837888360702952,0.2748178834321105,0.019353372072683842,Cagayan Valley (Region II),2,PH020000000
2021-02-14,14.0,0.0,10.857142857142856,0.7142857142857142,0.3793260926246033,0.0,0.29417125550479434,0.019353372072683842,Cagayan Valley (Region II),2,PH020000000
2021-02-15,15.0,1.0,11.714285714285714,0.8571428571428571,0.4064208135263607,0.02709472090175738,0.31739530199201493,0.02322404648722061,Cagayan Valley (Region II),2,PH020000000
2021-02-16,15.0,0.0,12.571428571428571,0.8571428571428571,0.4064208135263607,0.0,0.34061934847923553,0.02322404648722061,Cagayan Valley (Region II),2,PH020000000
2021-02-17,15.0,0.0,13.285714285714285,0.7142857142857142,0.4064208135263607,0.0,0.3599727205519193,0.019353372072683842,Cagayan Valley (Region II),2,PH020000000
2021-02-18,14.0,-1.0,13.857142857142856,0.5714285714285714,0.3793260926246033,-0.02709472090175738,0.3754554182100664,0.015482697658147073,Cagayan Valley (Region II),2,PH020000000
2021-02-19,13.0,-1.0,14.285714285714285,0.42857142857142855,0.35223137172284597,-0.02709472090175738,0.38706744145367666,0.011612023243610305,Cagayan Valley (Region II),2,PH020000000
2021-02-20,10.0,-3.0,13.714285714285714,-0.5714285714285714,0.2709472090175738,-0.08128416270527214,0.37158474379552964,-0.015482697658147073,Cagayan Valley (Region II),2,PH020000000
2021-02-21,9.0,-1.0,13.0,-0.7142857142857142,0.24385248811581642,-0.02709472090175738,0.3522313717228458,-0.019353372072683842,Cagayan Valley (Region II),2,PH020000000
